id,texture,width,height,x,y
af_fireball_af_iam,ui\ui_arts,50,50,150,1350
af_fireball_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fonar,ui\ui_icon_equipment,50,50,200,3650
af_fountain,ui\ui_icon_equipment,50,50,0,3700
af_frames,ui\ui_icon_equipment,50,50,50,950
af_frames_up,ui\ui_icon_equipment,50,50,50,950
af_freon,ui\ui_icon_equipment,50,50,150,950
af_freon_up,ui\ui_icon_equipment,50,50,150,950
af_full_empty,ui\ui_arts,50,50,1150,3500
af_full_empty_af_aac,ui\ui_arts,50,50,100,1400
af_full_empty_af_aam,ui\ui_arts,50,50,150,1400
af_full_empty_af_iam,ui\ui_arts,50,50,150,1350
af_full_empty_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fuzz_kolobok,ui\ui_arts,50,50,700,3550
af_fuzz_kolobok2,ui\ui_arts,50,50,7150,300
af_fuzz_kolobok2_af_aac,ui\ui_arts,50,50,100,1400
af_fuzz_kolobok2_af_aam,ui\ui_arts,50,50,150,1400
af_fuzz_kolobok2_af_iam,ui\ui_arts,50,50,150,1350
af_fuzz_kolobok2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fuzz_kolobok3,ui\ui_arts,50,50,7300,1100
af_fuzz_kolobok3_af_aac,ui\ui_arts,50,50,100,1400
af_fuzz_kolobok3_af_aam,ui\ui_arts,50,50,150,1400
af_fuzz_kolobok3_af_iam,ui\ui_arts,50,50,150,1350
af_fuzz_kolobok3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fuzz_kolobok_af_aac,ui\ui_arts,50,50,100,1400
af_fuzz_kolobok_af_aam,ui\ui_arts,50,50,150,1400
af_fuzz_kolobok_af_iam,ui\ui_arts,50,50,150,1350
af_fuzz_kolobok_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_geliy,ui\ui_arts,50,50,0,0
af_generator,ui\ui_icon_equipment,50,50,500,3650
af_gimlet,ui\ui_arts,50,50,0,0
af_gimlet_af_aac,ui\ui_arts,50,50,100,1400
af_gimlet_af_aam,ui\ui_arts,50,50,150,1400
af_gimlet_af_iam,ui\ui_arts,50,50,150,1350
af_gimlet_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_glass,ui\ui_arts,50,50,750,3550
af_glass3,ui\ui_arts,50,50,7400,1100
af_glass3_af_aac,ui\ui_arts,50,50,100,1400
af_glass3_af_aam,ui\ui_arts,50,50,150,1400
af_glass3_af_iam,ui\ui_arts,50,50,150,1350
af_glass3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_glass_af_aac,ui\ui_arts,50,50,100,1400
af_glass_af_aam,ui\ui_arts,50,50,150,1400
af_glass_af_iam,ui\ui_arts,50,50,150,1350
af_glass_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_gold_fish,ui\ui_arts,50,50,150,3550
af_gold_fish2,ui\ui_arts,50,50,7400,200
af_gold_fish2_af_aac,ui\ui_arts,50,50,100,1400
af_gold_fish2_af_aam,ui\ui_arts,50,50,150,1400
af_gold_fish2_af_iam,ui\ui_arts,50,50,150,1350
af_gold_fish2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_gold_fish_af_aac,ui\ui_arts,50,50,100,1400
af_gold_fish_af_aam,ui\ui_arts,50,50,150,1400
af_gold_fish_af_iam,ui\ui_arts,50,50,150,1350
af_gold_fish_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_grapes,ui\ui_icon_equipment,50,50,600,3650
af_gravi,ui\ui_arts,50,50,100,3550
af_gravi2,ui\ui_arts,50,50,7350,200
af_gravi2_af_aac,ui\ui_arts,50,50,100,1400
af_gravi2_af_aam,ui\ui_arts,50,50,150,1400
af_gravi2_af_iam,ui\ui_arts,50,50,150,1350
af_gravi2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_gravi_af_aac,ui\ui_arts,50,50,100,1400
af_gravi_af_aam,ui\ui_arts,50,50,150,1400
af_gravi_af_iam,ui\ui_arts,50,50,150,1350
af_gravi_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_grid,ui\ui_icon_equipment,50,50,100,950
af_grid_up,ui\ui_icon_equipment,50,50,100,950
af_gubka3,ui\ui_arts,50,50,7150,1150
af_gubka3_af_aac,ui\ui_arts,50,50,100,1400
af_gubka3_af_aam,ui\ui_arts,50,50,150,1400
af_gubka3_af_iam,ui\ui_arts,50,50,150,1350
af_gubka3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_iam,ui\ui_icon_equipment,50,50,150,1350
af_ice,ui\ui_arts,50,50,550,3550
af_ice3,ui\ui_arts,50,50,7400,1150
af_ice3_af_aac,ui\ui_arts,50,50,100,1400
af_ice3_af_aam,ui\ui_arts,50,50,150,1400
af_ice3_af_iam,ui\ui_arts,50,50,150,1350
af_ice3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_ice_af_aac,ui\ui_arts,50,50,100,1400
af_ice_af_aam,ui\ui_arts,50,50,150,1400
af_ice_af_iam,ui\ui_arts,50,50,150,1350
af_ice_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_indeikam3,ui\ui_arts,50,50,7150,1200
af_indeikam3_af_aac,ui\ui_arts,50,50,100,1400
af_indeikam3_af_aam,ui\ui_arts,50,50,150,1400
af_indeikam3_af_iam,ui\ui_arts,50,50,150,1350
af_indeikam3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_itcher,ui\ui_arts,50,50,0,3500
af_itcher_af_aac,ui\ui_arts,50,50,100,1400
af_itcher_af_aam,ui\ui_arts,50,50,150,1400
af_itcher_af_iam,ui\ui_arts,50,50,150,1350
af_itcher_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_itching1,ui\ui_arts,50,50,8000,3350
af_itching_low,ui\ui_arts,50,50,7900,3300
af_joker,ui\ui_arts,50,50,8000,3400
af_joker_af_aac,ui\ui_arts,50,50,100,1400
af_joker_af_aam,ui\ui_arts,50,50,150,1400
af_joker_af_iam,ui\ui_arts,50,50,150,1350
af_joker_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_karusel,ui\ui_arts,50,50,7400,2900
af_karusel_af_aac,ui\ui_arts,50,50,100,1400
af_karusel_af_aam,ui\ui_arts,50,50,150,1400
af_karusel_af_iam,ui\ui_arts,50,50,150,1350
af_karusel_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_kashtan,ui\ui_arts,50,50,7150,950
af_kashtan_af_aac,ui\ui_arts,50,50,100,1400
af_kashtan_af_aam,ui\ui_arts,50,50,150,1400
af_kashtan_af_iam,ui\ui_arts,50,50,150,1350
af_kashtan_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_kevlar,ui\ui_icon_equipment,50,50,250,950
af_kevlar_up,ui\ui_icon_equipment,50,50,250,950
af_kislushka,ui\ui_icon_equipment,50,50,850,3650
af_klaksa,ui\ui_arts,50,50,7950,3300
af_klaksa_af_aac,ui\ui_arts,50,50,100,1400
af_klaksa_af_aam,ui\ui_arts,50,50,150,1400
af_klaksa_af_iam,ui\ui_arts,50,50,150,1350
af_klaksa_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_kogot,ui\ui_icon_equipment,50,50,450,3650
af_kol_4,ui\ui_arts,50,50,7100,550
af_kol_4_af_aac,ui\ui_arts,50,50,100,1400
af_kol_4_af_aam,ui\ui_arts,50,50,150,1400
af_kol_4_af_iam,ui\ui_arts,50,50,150,1350
af_kol_4_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_ledenec,ui\ui_arts,50,50,7600,1700
af_life_heart,ui\ui_arts,50,50,7350,400
af_life_heart_af_aac,ui\ui_arts,50,50,100,1400
af_life_heart_af_aam,ui\ui_arts,50,50,150,1400
af_life_heart_af_iam,ui\ui_arts,50,50,150,1350
af_life_heart_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_lifekam,ui\ui_arts,50,50,7300,700
af_lifekam3,ui\ui_arts,50,50,7200,1100
af_lifekam3_af_aac,ui\ui_arts,50,50,100,1400
af_lifekam3_af_aam,ui\ui_arts,50,50,150,1400
af_lifekam3_af_iam,ui\ui_arts,50,50,150,1350
af_lifekam3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_lifekam_af_aac,ui\ui_arts,50,50,100,1400
af_lifekam_af_aam,ui\ui_arts,50,50,150,1400
af_lifekam_af_iam,ui\ui_arts,50,50,150,1350
af_lifekam_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_lighthouse,ui\ui_icon_equipment,50,50,450,3700
af_lobster_eyes,ui\ui_arts,50,50,800,3500
af_lobster_eyes_af_aac,ui\ui_arts,50,50,100,1400
af_lobster_eyes_af_aam,ui\ui_arts,50,50,150,1400
af_lobster_eyes_af_iam,ui\ui_arts,50,50,150,1350
af_lobster_eyes_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_magnito,ui\ui_arts,50,50,7650,2900
af_magnito_af_aac,ui\ui_arts,50,50,100,1400
af_magnito_af_aam,ui\ui_arts,50,50,150,1400
af_magnito_af_iam,ui\ui_arts,50,50,150,1350
af_magnito_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_mahovik,ui\ui_arts,50,50,7600,2900
af_mahovik_af_aac,ui\ui_arts,50,50,100,1400
af_mahovik_af_aam,ui\ui_arts,50,50,150,1400
af_mahovik_af_iam,ui\ui_arts,50,50,150,1350
af_mahovik_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_mayatnik,ui\ui_arts,50,50,7250,700
af_mayatnik3,ui\ui_arts,50,50,7150,1100
af_mayatnik3_af_aac,ui\ui_arts,50,50,100,1400
af_mayatnik3_af_aam,ui\ui_arts,50,50,150,1400
af_mayatnik3_af_iam,ui\ui_arts,50,50,150,1350
af_mayatnik3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_mayatnik_af_aac,ui\ui_arts,50,50,100,1400
af_mayatnik_af_aam,ui\ui_arts,50,50,150,1400
af_mayatnik_af_iam,ui\ui_arts,50,50,150,1350
af_mayatnik_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_med,ui\ui_arts,50,50,7100,1300
af_medallion,ui\ui_icon_equipment,50,50,750,3650
af_medusa,ui\ui_arts,50,50,1000,3500
af_medusa_af_aac,ui\ui_arts,50,50,100,1400
af_medusa_af_aam,ui\ui_arts,50,50,150,1400
af_medusa_af_iam,ui\ui_arts,50,50,150,1350
af_medusa_green,ui\ui_arts,50,50,7100,200
af_medusa_green_af_aac,ui\ui_arts,50,50,100,1400
af_medusa_green_af_aam,ui\ui_arts,50,50,150,1400
af_medusa_green_af_iam,ui\ui_arts,50,50,150,1350
af_medusa_green_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_medusa_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_microb,ui\ui_arts,50,50,7900,3400
af_microb_af_aac,ui\ui_arts,50,50,100,1400
af_microb_af_aam,ui\ui_arts,50,50,150,1400
af_microb_af_iam,ui\ui_arts,50,50,150,1350
af_microb_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_midi,ui\ui_arts,50,50,7950,3400
af_mincer_me,ui\ui_arts,50,50,7400,1350
af_mincer_me_af_aac,ui\ui_arts,50,50,100,1400
af_mincer_me_af_aam,ui\ui_arts,50,50,150,1400
af_mincer_me_af_iam,ui\ui_arts,50,50,150,1350
af_mincer_me_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_mincer_meat,ui\ui_arts,50,50,300,3500
af_mincer_meat2,ui\ui_arts,50,50,7400,250
af_mincer_meat2_af_aac,ui\ui_arts,50,50,100,1400
af_mincer_meat2_af_aam,ui\ui_arts,50,50,150,1400
af_mincer_meat2_af_iam,ui\ui_arts,50,50,150,1350
af_mincer_meat2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_mincer_meat_af_aac,ui\ui_arts,50,50,100,1400
af_mincer_meat_af_aam,ui\ui_arts,50,50,150,1400
af_mincer_meat_af_iam,ui\ui_arts,50,50,150,1350
af_mincer_meat_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_misery_bread,ui\ui_icon_equipment,50,50,750,3700
af_misery_bread_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_misery_bread_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_misery_bread_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_misery_bread_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_moh,ui\ui_icon_equipment,50,50,300,3650
af_monolith,ui\ui_arts,50,50,950,3550
af_morf,ui\ui_arts,50,50,8050,2900
af_morf_af_aac,ui\ui_arts,50,50,100,1400
af_morf_af_aam,ui\ui_arts,50,50,150,1400
af_morf_af_iam,ui\ui_arts,50,50,150,1350
af_morf_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_nigh_sta,ui\ui_arts,50,50,7250,1300
af_night_star,ui\ui_arts,50,50,50,3550
af_night_star2,ui\ui_arts,50,50,7200,200
af_night_star2_af_aac,ui\ui_arts,50,50,100,1400
af_night_star2_af_aam,ui\ui_arts,50,50,150,1400
af_night_star2_af_iam,ui\ui_arts,50,50,150,1350
af_night_star2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_night_star_af_aac,ui\ui_arts,50,50,100,1400
af_night_star_af_aam,ui\ui_arts,50,50,150,1400
af_night_star_af_iam,ui\ui_arts,50,50,150,1350
af_night_star_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oasis_heart,ui\ui_arts,50,50,900,3550
af_oasis_heart2,ui\ui_arts,50,50,7200,1200
af_oasis_heart2_af_aac,ui\ui_arts,50,50,100,1400
af_oasis_heart2_af_aam,ui\ui_arts,50,50,150,1400
af_oasis_heart2_af_iam,ui\ui_arts,50,50,150,1350
af_oasis_heart2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oasis_heart_af_aac,ui\ui_arts,50,50,100,1400
af_oasis_heart_af_aam,ui\ui_arts,50,50,150,1400
af_oasis_heart_af_iam,ui\ui_arts,50,50,150,1350
af_oasis_heart_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oblivion,ui\ui_arts,50,50,7400,700
af_oblivion3,ui\ui_arts,50,50,7100,1200
af_oblivion3_af_aac,ui\ui_arts,50,50,100,1400
af_oblivion3_af_aam,ui\ui_arts,50,50,150,1400
af_oblivion3_af_iam,ui\ui_arts,50,50,150,1350
af_oblivion3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oblivion_af_aac,ui\ui_arts,50,50,100,1400
af_oblivion_af_aam,ui\ui_arts,50,50,150,1400
af_oblivion_af_iam,ui\ui_arts,50,50,150,1350
af_oblivion_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oko,ui\ui_arts,50,50,7250,750
af_oko_af_aac,ui\ui_arts,50,50,100,1400
af_oko_af_aam,ui\ui_arts,50,50,150,1400
af_oko_af_iam,ui\ui_arts,50,50,150,1350
af_oko_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oreh,ui\ui_arts,50,50,7150,750
af_oreh_af_aac,ui\ui_arts,50,50,100,1400
af_oreh_af_aam,ui\ui_arts,50,50,150,1400
af_oreh_af_iam,ui\ui_arts,50,50,150,1350
af_oreh_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_padshi_angel,ui\ui_arts,50,50,8000,3150
af_padshi_angel_af_aac,ui\ui_arts,50,50,100,1400
af_padshi_angel_af_aam,ui\ui_arts,50,50,150,1400
af_padshi_angel_af_iam,ui\ui_arts,50,50,150,1350
af_padshi_angel_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_part_monolit,ui\ui_arts,50,50,7100,450
af_part_monolit_af_aac,ui\ui_arts,50,50,100,1400
af_part_monolit_af_aam,ui\ui_arts,50,50,150,1400
af_part_monolit_af_iam,ui\ui_arts,50,50,150,1350
af_part_monolit_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_peas,ui\ui_icon_equipment,50,50,800,3650
af_pendulum,ui\ui_arts,50,50,7900,3200
af_pendulum_af_aac,ui\ui_arts,50,50,100,1400
af_pendulum_af_aam,ui\ui_arts,50,50,150,1400
af_pendulum_af_iam,ui\ui_arts,50,50,150,1350
af_pendulum_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_pero,ui\ui_arts,50,50,8050,2850
af_pero_af_aac,ui\ui_arts,50,50,100,1400
af_pero_af_aam,ui\ui_arts,50,50,150,1400
af_pero_af_iam,ui\ui_arts,50,50,150,1350
af_pero_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_pin,ui\ui_arts,50,50,50,3500
af_pin_af_aac,ui\ui_arts,50,50,100,1400
af_pin_af_aam,ui\ui_arts,50,50,150,1400
af_pin_af_iam,ui\ui_arts,50,50,150,1350
af_pin_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_plates,ui\ui_icon_equipment,50,50,300,950
af_plates_up,ui\ui_icon_equipment,50,50,300,950
af_poipruz,ui\ui_arts,50,50,7150,700
af_poipruz_af_aac,ui\ui_arts,50,50,100,1400
af_poipruz_af_aam,ui\ui_arts,50,50,150,1400
af_poipruz_af_iam,ui\ui_arts,50,50,150,1350
af_poipruz_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_polymer,ui\ui_icon_armorinserts,50,50,50,0
af_polymer_up,ui\ui_icon_armorinserts,50,50,50,0
af_propeller,ui\ui_arts,50,50,7550,2900
af_propeller_af_aac,ui\ui_arts,50,50,100,1400
af_propeller_af_aam,ui\ui_arts,50,50,150,1400
af_propeller_af_iam,ui\ui_arts,50,50,150,1350
af_propeller_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_prujina,ui\ui_arts,50,50,8100,2900
af_prujina_af_aac,ui\ui_arts,50,50,100,1400
af_prujina_af_aam,ui\ui_arts,50,50,150,1400
af_prujina_af_iam,ui\ui_arts,50,50,150,1350
af_prujina_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_pudd_1,ui\ui_arts,50,50,7150,550
af_pudd_1_af_aac,ui\ui_arts,50,50,100,1400
af_pudd_1_af_aam,ui\ui_arts,50,50,150,1400
af_pudd_1_af_iam,ui\ui_arts,50,50,150,1350
af_pudd_1_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_pudd_2,ui\ui_arts,50,50,7200,550
af_pudd_2_af_aac,ui\ui_arts,50,50,100,1400
af_pudd_2_af_aam,ui\ui_arts,50,50,150,1400
af_pudd_2_af_iam,ui\ui_arts,50,50,150,1350
af_pudd_2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_pudd_3,ui\ui_arts,50,50,7250,550
af_pudd_3_af_aac,ui\ui_arts,50,50,100,1400
af_pudd_3_af_aam,ui\ui_arts,50,50,150,1400
af_pudd_3_af_iam,ui\ui_arts,50,50,150,1350
af_pudd_3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_pudd_4,ui\ui_arts,50,50,7300,550
af_pudd_4_af_aac,ui\ui_arts,50,50,100,1400
af_pudd_4_af_aam,ui\ui_arts,50,50,150,1400
af_pudd_4_af_iam,ui\ui_arts,50,50,150,1350
af_pudd_4_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_pulsar,ui\ui_arts,50,50,8050,2800
af_pulsar_af_aac,ui\ui_arts,50,50,100,1400
af_pulsar_af_aam,ui\ui_arts,50,50,150,1400
af_pulsar_af_iam,ui\ui_arts,50,50,150,1350
af_pulsar_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_quest_b14_twisted,ui\ui_arts,50,50,700,3700
af_quest_b14_twisted2,ui\ui_arts,50,50,7350,1200
af_quest_b14_twisted2_af_aac,ui\ui_arts,50,50,100,1400
af_quest_b14_twisted2_af_aam,ui\ui_arts,50,50,150,1400
af_quest_b14_twisted2_af_iam,ui\ui_arts,50,50,150,1350
af_quest_b14_twisted2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_quest_b14_twisted_af_aac,ui\ui_arts,50,50,100,1400
af_quest_b14_twisted_af_aam,ui\ui_arts,50,50,150,1400
af_quest_b14_twisted_af_iam,ui\ui_arts,50,50,150,1350
af_quest_b14_twisted_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_raibloko,ui\ui_arts,50,50,7100,700
af_raibloko3,ui\ui_arts,50,50,7200,1050
af_raibloko_af_aac,ui\ui_arts,50,50,100,1400
af_raibloko_af_aam,ui\ui_arts,50,50,150,1400
af_raibloko_af_iam,ui\ui_arts,50,50,150,1350
af_raibloko_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_repei,ui\ui_icon_equipment,50,50,150,3700
af_ring,ui\ui_arts,50,50,600,3500
af_ring_af_aac,ui\ui_arts,50,50,100,1400
af_ring_af_aam,ui\ui_arts,50,50,150,1400
af_ring_af_iam,ui\ui_arts,50,50,150,1350
af_ring_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_rusty_kristall,ui\ui_arts,50,50,7250,400
af_rusty_kristall_af_aac,ui\ui_arts,50,50,100,1400
af_rusty_kristall_af_aam,ui\ui_arts,50,50,150,1400
af_rusty_kristall_af_iam,ui\ui_arts,50,50,150,1350
af_rusty_kristall_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_rusty_sea_urchin,ui\ui_arts,50,50,7300,400
af_rusty_sea_urchin_af_aac,ui\ui_arts,50,50,100,1400
af_rusty_sea_urchin_af_aam,ui\ui_arts,50,50,150,1400
af_rusty_sea_urchin_af_iam,ui\ui_arts,50,50,150,1350
af_rusty_sea_urchin_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_rusty_thorn,ui\ui_arts,50,50,7200,400
af_rusty_thorn_af_aac,ui\ui_arts,50,50,100,1400
af_rusty_thorn_af_aam,ui\ui_arts,50,50,150,1400
af_rusty_thorn_af_iam,ui\ui_arts,50,50,150,1350
af_rusty_thorn_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_sandstone,ui\ui_icon_equipment,50,50,950,3650
af_seaej,ui\ui_arts,50,50,7200,700
af_seaej_af_aac,ui\ui_arts,50,50,100,1400
af_seaej_af_aam,ui\ui_arts,50,50,150,1400
af_seaej_af_iam,ui\ui_arts,50,50,150,1350
af_seaej_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_serofim,ui\ui_icon_equipment,50,50,350,3650
af_signet,ui\ui_icon_equipment,50,50,100,3700
af_simbion,ui\ui_arts,50,50,7350,550
af_simbion_af_aac,ui\ui_arts,50,50,100,1400
af_simbion_af_aam,ui\ui_arts,50,50,150,1400
af_simbion_af_iam,ui\ui_arts,50,50,150,1350
af_simbion_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_skripka,ui\ui_arts,50,50,7300,750
af_skripka_af_aac,ui\ui_arts,50,50,100,1400
af_skripka_af_aam,ui\ui_arts,50,50,150,1400
af_skripka_af_iam,ui\ui_arts,50,50,150,1350
af_skripka_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_skull_miser,ui\ui_icon_equipment,50,50,650,3650
af_slizen,ui\ui_arts,50,50,8100,2950
af_slizen_af_aac,ui\ui_arts,50,50,100,1400
af_slizen_af_aam,ui\ui_arts,50,50,150,1400
af_slizen_af_iam,ui\ui_arts,50,50,150,1350
af_slizen_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_soul,ui\ui_arts,50,50,650,3550
af_soul2,ui\ui_arts,50,50,7100,300
af_soul_af_aac,ui\ui_arts,50,50,100,1400
af_soul_af_aam,ui\ui_arts,50,50,150,1400
af_soul_af_iam,ui\ui_arts,50,50,150,1350
af_soul_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_spaika,ui\ui_icon_equipment,50,50,50,3700
af_spirit_1,ui\ui_arts,50,50,7400,550
af_spirit_1_af_aac,ui\ui_arts,50,50,100,1400
af_spirit_1_af_aam,ui\ui_arts,50,50,150,1400
af_spirit_1_af_iam,ui\ui_arts,50,50,150,1350
af_spirit_1_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_spirit_2,ui\ui_arts,50,50,7100,600
af_spirit_2_af_aac,ui\ui_arts,50,50,100,1400
af_spirit_2_af_aam,ui\ui_arts,50,50,150,1400
af_spirit_2_af_iam,ui\ui_arts,50,50,150,1350
af_spirit_2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_spirit_3,ui\ui_arts,50,50,7150,600
af_spirit_3_af_aac,ui\ui_arts,50,50,100,1400
af_spirit_3_af_aam,ui\ui_arts,50,50,150,1400
af_spirit_3_af_iam,ui\ui_arts,50,50,150,1350
af_spirit_3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_spirit_4,ui\ui_arts,50,50,7200,600
af_spirit_4_af_aac,ui\ui_arts,50,50,100,1400
af_spirit_4_af_aam,ui\ui_arts,50,50,150,1400
af_spirit_4_af_iam,ui\ui_arts,50,50,150,1350
af_spirit_4_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_sponge,ui\ui_arts,50,50,550,3500
af_sponge_af_aac,ui\ui_arts,50,50,100,1400
af_sponge_af_aam,ui\ui_arts,50,50,150,1400
af_sponge_af_iam,ui\ui_arts,50,50,150,1350
af_sponge_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_star_phantom,ui\ui_icon_equipment,50,50,700,3650
af_sun,ui\ui_icon_equipment,50,50,250,3700
af_surge,ui\ui_icon_equipment,50,50,0,950
af_surge_up,ui\ui_icon_equipment,50,50,0,950
af_sverlo,ui\ui_arts,50,50,7100,750
af_swivel,ui\ui_arts,50,50,8000,3250
af_swivel_af_aac,ui\ui_arts,50,50,100,1400
af_swivel_af_aam,ui\ui_arts,50,50,150,1400
af_swivel_af_iam,ui\ui_arts,50,50,150,1350
af_swivel_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_tapeworm,ui\ui_icon_equipment,50,50,250,3650
af_vaselisk,ui\ui_arts,50,50,0,0
af_vedsleza,ui\ui_arts,50,50,7350,700
af_vedsleza3,ui\ui_arts,50,50,7100,1150
af_vedsleza_af_aac,ui\ui_arts,50,50,100,1400
af_vedsleza_af_aam,ui\ui_arts,50,50,150,1400
af_vedsleza_af_iam,ui\ui_arts,50,50,150,1350
af_vedsleza_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_vereteno,ui\ui_arts,50,50,8050,2950
af_vereteno_af_aac,ui\ui_arts,50,50,100,1400
af_vereteno_af_aam,ui\ui_arts,50,50,150,1400
af_vereteno_af_iam,ui\ui_arts,50,50,150,1350
af_vereteno_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_volchok,ui\ui_arts,50,50,7500,2900
af_volchok_af_aac,ui\ui_arts,50,50,100,1400
af_volchok_af_aam,ui\ui_arts,50,50,150,1400
af_volchok_af_iam,ui\ui_arts,50,50,150,1350
af_volchok_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_vyve,ui\ui_arts,50,50,7150,1300
af_vyve_af_aac,ui\ui_arts,50,50,100,1400
af_vyve_af_aam,ui\ui_arts,50,50,150,1400
af_vyve_af_iam,ui\ui_arts,50,50,150,1350
af_vyve_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_vyvert,ui\ui_arts,50,50,1050,3500
af_vyvert2,ui\ui_arts,50,50,7300,200
af_vyvert2_af_aac,ui\ui_arts,50,50,100,1400
af_vyvert2_af_aam,ui\ui_arts,50,50,150,1400
af_vyvert2_af_iam,ui\ui_arts,50,50,150,1350
af_vyvert2_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_vyvert3,ui\ui_arts,50,50,7150,1050
af_vyvert3_af_aac,ui\ui_arts,50,50,100,1400
af_vyvert3_af_aam,ui\ui_arts,50,50,150,1400
af_vyvert3_af_iam,ui\ui_arts,50,50,150,1350
af_vyvert3_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_vyvert_af_aac,ui\ui_arts,50,50,100,1400
af_vyvert_af_aam,ui\ui_arts,50,50,150,1400
af_vyvert_af_iam,ui\ui_arts,50,50,150,1350
af_vyvert_green,ui\ui_arts,50,50,7250,200
af_vyvert_green_af_aac,ui\ui_arts,50,50,100,1400
